# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
ARGSYNBSUB-PWY	177918.67679485885	216828.93352963374	152336.21738675353	166554.25940057807	169485.69791142645	230163.0036223808	166161.84240790035	201405.65803250167	187544.69416914944	171204.71474345346	229306.5554625192	156571.77942820522	147256.09659517644	187493.43420222402	208057.8103932265	137889.97792556445	117986.61388001063	152429.13715427584	128165.33141559715	103048.53171289738	216839.53159567685	181596.91725384872	133374.14091714387	595009.9707411228	214379.13991119314	133988.45043752645	200225.25456553258	204314.0387361173	166467.8258170121	143381.15258436184	206197.66337936575	101224.89419746975	170697.52616323341	157516.37620970816	298007.28192928084	236417.16090102796	190405.31543240606	179240.12682141634	163245.95798276807	206295.48178508654	178093.95753083716	158385.22220666386	184412.44946254	179001.7617495948	225208.84030959607	69791.26531323722	129756.77751974888	185543.05501741142	210037.75051909292	155952.27121555456
ARO-PWY	178793.7938085783	213747.68564636138	151557.5412951884	159872.3381103792	176820.91072204913	215070.37351489768	156801.74861171324	183573.68604675177	173450.7319217816	167614.4314055915	217827.95235901757	145603.9510759793	144091.87716721775	173681.2197625527	197587.13219437478	128814.1670664251	118918.36468522935	143457.21362696422	118259.85702314727	99883.32446440017	201544.81576032113	172315.06651853383	125880.00292762536	568446.652216885	212690.75739085895	130230.46544316708	189736.32416299885	191923.5089931311	175755.97705105058	148381.6596408431	207584.94014237289	96488.75320002566	174359.47750256638	157712.9911564297	292527.3102981184	223032.31800565353	191183.8106344648	174828.18376362845	159573.0036388608	212854.10790408668	177941.43390440822	157328.95596879933	188166.58069841596	173837.87205866864	214436.06742918317	63403.67753689467	131631.16475635892	184263.1739006492	206103.02658393103	151374.257340383
ASPASN-PWY	46747.58307885564	53677.46031948059	43784.93995199317	48009.80729033356	80326.17537554078	51253.53890512603	46245.43134985695	34375.15185626542	31554.681988941098	55850.0722091565	60330.77738449344	28836.755383954616	42534.86930714039	41940.48144011758	85102.7984640573	37194.958245681766	55536.73318352671	53161.244300481194	34072.67301215505	39470.806071477724	48568.818688102474	52993.055882843866	36365.17088602847	247044.2780620374	57950.90333063259	30913.683618873736	48413.18570683411	42797.00072176865	79204.19887069508	60153.54706394902	75315.00095277904	35643.704852498086	64569.36344929654	52774.64254474809	93389.55954104425	70752.87134821543	59405.62152644331	42740.29774409508	58057.51729996105	89782.3004343606	58917.29155122968	49377.16396587606	57643.19160337782	35949.279691769494	52733.02506163174	14050.549888196816	41757.20904062766	51938.35717698124	67293.52406588786	53705.1100931356
AST-PWY	13604.58361445904	14763.745374645043	11214.769540994455	15113.361484902249	30036.863426920772	17615.047658764488	15387.655867409705	9385.089823899212	8191.590154833474	18767.63395290969	19904.030614870462	7626.378922241439	12150.211831121702	15231.880140982685	51873.4098567214	11907.527078387178	19987.009564259868	19501.507697127807	9894.560750934734	15187.26763857145	14877.239546903482	15769.87863559372	14579.96431644097	137278.84331347517	13454.76133608319	9136.850079656751	14680.916989205656	12290.151467774642	30363.862065875517	20916.289468455387	24071.58730111878	9822.797324474044	19585.105004443158	15838.050740681672	36132.85643766057	29788.985311035754	16568.870017455363	11813.90894751531	19899.91300346931	28975.80832347084	17894.021894051293	14585.630576711586	18320.01403316497	10177.789143176968	14538.14287577698	4248.109431053431	12464.157823523467	15977.146271666517	24175.302145657533	18808.774691281553
BENZCOA-PWY	84.21765482013167	70.06649938380886	77.83758306724718	22.83197446103298	117.21879253402648	0.0	0.0	0.0	0.0	46.89233478557033	14.838744028547733	9.342697994322869	35.23574928174284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.621023740956398	7.663060645371988	7.668787879725691	65.49274222135112	6.7958350718438805	14.600172467721832	40.35817436683318	6.7101242903625264	21.968176531461033	10.297788650375008	0.0	80.32284225682605	75.83908609499724	133.56426740759207	11.824273212725409	239.2590429735911	67.82772173996759	0.0	9.818867713260852	59.37906319591623	101.37813277965564	128.00427599892564	15.442466999816551	0.0	0.0	0.0	45.24583546721874	0.0	0.0
BIOTIN-BIOSYNTHESIS-PWY	103391.94153964896	109097.11720399198	84936.1576671884	76336.57153690157	105473.74612733025	66347.4255343774	51233.164171244185	42459.453871280646	37962.96839852937	77270.9502805348	76879.25201452368	40133.544656558035	69153.43193267305	55636.94399915413	110872.74858875619	41181.31103522918	58290.77607935212	56119.876293228845	35866.930426717074	38822.47199017335	55455.36311708153	56020.70329760696	43959.34044752947	290905.9173793203	110581.97543155453	60130.03073930162	67107.21476833874	65564.50049151208	109529.2860501293	88051.20303377058	117330.78913259953	39283.90313417706	99218.98858870934	86102.77065459844	151268.89574081125	96750.75258136644	98134.63176112171	74008.67770030804	75736.22768944495	116989.92244382028	82483.2075020608	73673.63309278277	101911.12008348329	69598.19862285025	81836.88496026033	19648.91694910499	66088.2553302509	87265.324502835	96483.41694155557	69046.7968645993
BRANCHED-CHAIN-AA-SYN-PWY	220960.56866878257	275560.35665052873	192217.28734802443	202335.07738151445	198167.37015118965	280755.11015078356	197493.960687671	247055.19306503114	233849.5375041619	206205.65778205215	277918.18404595344	192577.4950454494	182403.91097840437	229904.12137116853	248228.42799530813	165096.4511436541	134143.71015971716	176357.28273136963	152980.85723370782	126322.55682588845	261576.93461789325	217432.93671197855	162192.02378778963	704392.4488431086	269717.9055000468	167948.01636702026	243549.4900973745	250720.65885655032	194976.00986162157	168450.78593202212	248337.75249930276	121239.88327375548	206874.0972859391	194855.38215178126	376861.6913085699	290753.93118828133	240866.34417667985	230262.6218787278	194162.06978852773	252827.3960625933	220489.5585717977	195506.0826277674	242524.39252267437	228039.4333334247	278884.78284186026	83714.58705815182	165039.06955430354	236043.4662736535	253904.38461317786	184062.71150520342
CALVIN-PWY	185389.64661100297	222929.6833899969	158804.2399674438	170433.68970083888	187555.68702265108	232851.7595754066	175006.93427286466	204400.00989976848	190924.32503237418	179702.6506330366	237405.68318030436	157340.94866129983	151799.08143556464	189570.8125685724	224128.471197641	142855.25067957485	128416.50227007631	160856.96863279215	132175.39815265677	110793.60594439355	222709.5833829587	193161.35616005864	138159.53784548395	639329.9143605148	218987.70682662295	137007.38586467522	201260.77084846908	204001.038327377	187282.35322513955	156881.09729603608	217654.00604493642	103475.13466243797	182475.93845658188	164229.91557000426	307694.83617949765	245253.64528701076	199775.67196505985	184395.1512229382	173065.67065738243	224900.27096479532	188062.11632677788	167858.69133453618	194560.55302240083	182248.0090122288	231507.3993837255	70904.7364985817	136980.49064276382	191237.8174626161	220054.18653142508	164427.87872445927
CATECHOL-ORTHO-CLEAVAGE-PWY	5364.69890265237	8682.363753345162	4693.334038443928	2547.0171698124323	5912.890891449941	4466.717875631711	2164.5362052775486	1648.381879479525	1357.6812928602872	2750.3462867519074	2497.4816475531143	1663.2279466720734	4905.95749952298	2558.862271843178	6195.47854086702	1598.535269471321	2752.605086859147	4625.131880089559	1706.5218047343965	1861.249044957931	2228.093892188352	2234.698004946725	1586.2609036375397	29184.21072821274	5881.436426547332	4400.021154264242	2314.397238483684	2957.26491198341	5747.759873797221	3459.8532330795733	7317.550889305923	3333.4089080886415	4790.880884241005	4429.067017327514	10894.064150377724	13703.731778176134	4413.999036722816	3679.00995917909	4055.810006199592	5304.6181465314185	3983.045513841546	3234.1993426603226	12676.891538071897	4019.630923064576	2347.7156959068043	618.6694362835663	6530.430908202859	9067.999428092542	5987.439992318496	3454.1894566068586
CENTBENZCOA-PWY	1257.5	6175.0	2928.0	4452.75	2362.0	2393.0	793.5	2117.25	1328.5	1142.5	1122.25	2318.5	7424.500000000001	2394.0	1709.0	1134.0	2672.0	1733.0000000000002	2595.0	297.0	1242.0	885.75	887.25	2778.25	6532.25	3293.75	3970.75	3741.5	469.49999999999994	1059.25	3160.5	606.5	3780.5000000000005	2884.0	4670.5	1168.25	2460.5	2601.25	1642.4999999999998	2161.0	1837.75	2278.75	2974.5	2646.5	2818.0	721.5	1652.5000000000002	2805.0	2533.25	1664.0
CENTFERM-PWY	8620.66776623732	21596.538814759355	22093.145016555838	16548.4660714308	16855.789842428683	26607.210128449715	27820.55851552121	24895.965041683427	21727.054427601364	17168.656890894454	26076.600619044784	15545.066780672878	15688.184286866652	21220.240227748942	26590.59774074977	18663.214898070888	20952.508220822998	34590.80142595843	24619.348797960683	14703.161129825594	29790.36690069085	28967.65364339554	19170.88771199416	87943.49019068899	13942.993346322519	11705.446718114285	18636.36374924334	17442.667161192945	14754.024220346655	12271.683244366524	16201.802699380889	20540.942686883318	15955.6620309894	12143.270690400559	28323.88323197179	38256.98027672497	12070.699404472947	12296.71246612688	19718.195762684663	17377.461552590557	13556.167492733986	13057.96964549337	14240.37758869762	12096.043932756607	25560.861480811487	11326.698230779835	8879.03022137595	13037.4221561274	19640.692969398064	19623.323615795063
CHLOROPHYLL-SYN	495.5665061239205	361.4376805078942	114.39606848917124	178.95123494802365	730.3012491374925	276.12189604087376	290.62809161049154	184.67463513926052	213.07020393670572	461.2688486287061	548.4879109006997	173.94464680725184	267.68506539422634	177.21810179136028	235.31907527372735	235.68303093277484	360.44952922059343	304.87757104173113	191.6162715696792	210.80347402986106	288.6516134695691	224.8438267601018	168.4081641364232	770.3626874733342	371.28293531022115	161.89348442403198	228.5280817133414	306.00197660354803	972.5307523347485	431.6844747815188	477.27169346605046	145.10890575986164	500.17333836982937	265.33622024087776	504.5141557257934	293.5852286086205	297.4164414508081	275.40219108281565	377.1610723887859	662.0437351973	505.0559571911088	260.9236794796932	345.7736005055801	187.879821382441	250.38247803952305	106.6664022283997	309.9124114445149	212.563432352076	451.7755141342791	436.188727322535
COA-PWY	168193.85160441755	202914.16392250435	143712.78001098838	151284.80148749778	160199.27003971435	210869.14790899417	154598.50760781454	187628.9823306181	175965.7410602536	159048.70125288313	211316.10310611085	144340.9989183298	136662.7912557017	171543.37712600757	187433.53758101238	126891.88334176943	108419.9141904109	139102.01556797055	117172.00441672839	94679.81107571728	200965.11458506624	171250.225738127	124152.11142537338	548028.1028469285	202114.9176851023	124320.10148905103	182680.90444426436	186050.00182415708	158850.02992339	134924.8216320205	191030.78635065025	91409.85204254421	161390.93973354186	147044.09816613205	278024.23665909027	223619.2836501021	178936.3461955654	166800.0853932416	150457.09878637487	194088.29397697822	166506.40604483077	148623.14965049076	175597.50457735392	166455.31854550497	208852.21266889558	64443.37112150809	122777.18439775903	174286.29005511134	193057.92739612088	143533.42738850633
COBALSYN-PWY	69641.35901463388	106249.95930969753	73679.38730922407	82860.35743582902	78361.09684276287	125271.49153293904	86104.1765220281	114166.69807098623	100305.17164344547	86109.17682551431	123824.20342542733	81923.26802986122	73941.61844742717	103134.61193695504	101910.89354358616	72329.84618568278	57404.354691489454	79355.03370709313	74657.70795787893	62425.0943531002	117592.69166613075	100929.85912079322	75206.03724469138	326427.80868774344	102698.88052381594	68245.44978122688	105522.55452795414	108268.54354383155	67851.6364119392	64964.07686315767	98865.32522309342	56529.306237308236	79713.64144321128	80743.73597781573	159974.71113378214	133063.11247177835	77695.24652345388	80991.71714855518	80668.24787368096	89767.05376238201	79469.57454348811	70758.22380171051	85476.61503700243	83374.37890891745	110748.37609956748	38281.42294105994	54348.98705635884	86267.43261039125	97750.8416173127	74525.45773236614
CODH-PWY	34627.71250226979	101019.70396252282	61969.190891464285	85920.18731621739	47688.897001443016	125696.01304056437	79991.27796920153	108853.7521186225	97762.67939392399	72511.92481900193	114084.4551769124	87601.8389920917	78502.69935499497	100921.48190952562	81660.78907011548	68022.14734640646	48542.047651275134	67065.83226944925	61805.221142547955	33775.31370005337	110631.04502614816	87288.17727842907	67496.11309237496	224003.45547068425	80490.23640170471	69763.12659190685	111466.74839422257	108764.72992509411	20169.409133857804	39120.68153505109	86650.4213106104	55219.816376812014	57451.79657327947	68346.7590674796	121595.57033870743	104324.02268795996	60594.9258405985	73744.21548937567	68780.33360052755	54921.21626999242	72405.34952910936	66263.65644188541	67939.61694519597	84635.17254268608	109537.51781889758	39090.10189539869	42138.91276804449	75591.10371080144	90684.90161329266	70641.96312151151
COLANSYN-PWY	117351.65366685102	168352.88637059418	109903.83851590933	119796.79284745941	119798.36666050274	153466.31501547305	105985.68859472104	129261.36871720606	121756.51656197291	116791.8059315225	150321.6702268186	109092.22108075571	115124.20330276097	121136.39805099697	118335.5486315419	90381.16891633891	78050.18917004166	98286.48022218411	78792.44805304165	59876.38752364005	141007.67237128472	121588.60440215745	88283.75696933742	325030.7326039238	160473.067307275	101080.51612015346	143817.91900834916	141001.19531483736	114873.04519715032	98221.0776533235	149915.8787768109	70617.26886381487	123808.84423549032	113086.09980026794	198504.60413957972	147764.31075303216	139855.97223338074	133956.0150105552	118029.21094744044	152509.55939644238	132517.86430241264	114476.94829560164	147080.58764100884	133331.66641058563	163435.69346811686	50387.209067631455	98349.43188532822	139731.90647368328	156100.0966828636	115038.03242678133
COMPLETE-ARO-PWY	188872.7905563452	226718.0190383846	160531.95162568457	169254.94520536126	184112.56668957428	227290.35969818197	164992.44663417534	193975.65410218752	183523.97206675616	176234.97356550457	229563.53664614947	154374.05228580846	152539.48005228007	183899.4623544445	208207.2288046315	135620.37817443302	124177.9576157115	150422.14427476333	124472.1522051605	103209.1959352778	212650.41564153112	181024.37058622125	133074.8139977436	598633.0234280992	225367.48837607654	138133.27589289323	200732.4059642635	203185.28306543035	182648.8484636409	155077.6684975453	218030.75746285956	101533.28940792773	183275.31807768723	166360.9724367617	309271.17281682306	234818.58274301494	201713.2364024398	184922.03098350807	167381.53052565106	222748.88737984304	187354.84241881385	165709.74191665184	198703.28676464973	184124.82467327808	226815.24561389867	67054.80379193851	138763.89607316858	194840.07357210544	216722.24348357547	158787.88512711503
CRNFORCAT-PWY	440.73904227267525	257.1013584675218	370.9005012125293	104.5240087902557	492.39031458766294	245.4325561854381	32.23635534529464	60.02112094204027	133.33928240939542	811.4867290422451	588.5981741047206	41.13136853303051	3814.232051854978	6124.44334280942	9869.898177756902	148.97665049161387	162.25497133560376	90.4090184295204	97.04631161411136	69.75149596706638	124.40306269102484	112.79536523560961	1264.932625308563	9078.938378146368	123.51562890098948	137.409587886071	271.49996105006534	238.52964944601723	237.48801313242376	112.1458230127227	498.33769754135164	197.05728148508462	218.4911914768667	1047.6356216081174	8074.872885067849	4048.17948227884	159.26333718347013	52.07608325239917	77.15149250623709	76.12161026006673	130.72839614710094	74.69703071747749	290.13636469422977	72.38346944886084	172.79386181568904	107.86640990753348	88.44380160870793	86.07700600352145	55.09491840640703	49.09289953456036
DAPLYSINESYN-PWY	144691.42307140687	152252.96964223674	116474.4605590323	112013.04374602629	143809.4620452491	133428.83070873146	112425.6503272736	109809.79011935234	102751.10599673883	123472.71694227707	145983.71443500018	85264.50860578462	102285.71927467798	112039.91652345585	156517.50695907412	85804.45018361285	92868.58804907704	111351.00243783259	81923.30884481291	79075.68329334051	125664.8485220385	115329.20214079651	85467.52926541989	445498.66032817133	162402.09779792046	90551.7207552616	118922.68118982065	120876.80808195157	147598.40204928635	120906.71802710606	161697.96513331277	70379.11285209541	138819.79504911127	120153.24825963685	219821.79956257882	162090.93040363063	144046.123206128	122542.04545028946	120958.78409493763	171303.51686286938	129458.30772381724	115426.4323847572	143644.31670665703	115687.56916864406	142741.58694870508	38942.16453575951	100213.85021180565	132801.85830846714	152068.93471604213	110595.75952582428
DENITRIFICATION-PWY	7204.414379522632	11349.690648212549	10512.174479257668	6452.269782320156	6521.824850844899	1277.6955684892414	301.3007168459468	636.3095864975095	864.6027661277265	3673.226585067883	2074.2450581774738	1798.6780488406407	5692.871361458367	2327.996235231417	2599.764942478743	331.35720373733676	1296.9731158969012	317.491438241113	589.3911555486651	113.53529516841154	511.48221607593297	416.7484232506984	1622.6513309010334	3909.2954580402557	14174.409556959024	5351.150364100221	4499.867328518731	4501.44393573243	6114.165566488834	6110.791225094897	11607.875160481826	1588.8775284962567	8118.781359006474	9795.344688084231	15110.998698004345	3699.39514840943	11450.921054787601	6200.44291044359	4000.302012686732	11691.515672713638	5754.87692609577	4818.968415242584	14664.442854748653	6079.0235246781485	5249.8184335037395	868.2361141876391	7529.852901668418	10663.572611399057	4667.43901358606	2750.905324363806
DENOVOPURINE2-PWY	131879.85779506277	155465.2311053162	114956.24604460126	125300.59855309715	149986.96184076607	181542.7080112776	143834.66624789996	162671.76707066473	152255.07594696732	141458.7737752533	184836.19721553696	118033.03133027308	113585.14046339106	146278.8568282413	175601.95843704508	114485.47727575431	102802.99012425433	131954.9585533633	105386.16759089702	94466.67287306201	175032.30442165618	154935.62959847675	111411.78508310484	522587.6173222531	156473.40064998157	96610.53632178411	147971.61218307563	150318.93543027985	150104.8497219694	123823.22585844045	169446.50792079777	83339.13204573697	142534.77889349413	124292.23108136495	237570.848242533	202376.44267781853	144261.31219879698	129970.12210839584	136086.37872151422	175647.5131861073	141017.1574611036	127016.82700631105	142188.13712835248	125934.51943424318	168359.29113903255	54964.61483494973	103187.98460890492	140096.880542397	168761.10368440615	128978.91865776724
DHGLUCONATE-PYR-CAT-PWY	5683.2320926626635	5547.709487714419	3478.354689012627	4558.690449924792	13751.015623235973	6121.85436061717	7269.210031446809	4757.046981774416	4349.984029911109	8279.245163179952	9044.858526648486	3833.0068695682867	5473.4628113317285	4426.655451127287	6271.139540313793	5624.066844562178	8459.631085183599	7417.369878112414	4598.554552334876	6378.213921727928	7826.4575532398085	7339.409124088104	4502.655240238455	21795.784265776085	6200.380407654521	3591.9005992686334	6081.822965205887	5086.20329301681	13322.780437001624	8513.753914183855	10200.802513316257	4339.965852144131	9426.963723310686	5742.248253421374	6874.070732301437	5934.980170216892	7086.487650460633	5352.517742849914	9304.737694894418	13796.92758480799	8878.33083120369	6858.846379029139	6850.6446375494315	4129.385990064196	6824.363501884214	2029.5164166788693	5428.879388092435	5423.209522472186	10674.336285971058	8231.867274658798
DTDPRHAMSYN-PWY	169529.09996906458	209825.26201614612	142401.24848737608	148352.08217699637	162413.259796663	185944.02632118546	131889.8994550295	150076.20026415164	146452.85541083865	148029.55088405768	184801.8127781788	130428.58112900266	139187.55023708474	148611.05855592605	182431.12775362388	111617.85726163887	103133.09736975802	122734.94390203328	96416.36192913499	70406.7617384504	172634.73196785053	147605.65825873197	110850.98394214161	465656.89322769636	207011.55049996523	125254.81126635829	172775.16859094496	168914.4593204288	161920.8916185444	137748.2496409145	190257.13283687568	86153.09090595109	164500.84863146357	143644.0153966191	259145.1962093373	187045.34591159874	188131.17785565657	169917.0311693642	147739.93113366648	201815.62867430513	173502.23123694144	148532.7391261008	186036.75166154598	165058.63578260125	200910.1614777786	57966.699425658895	128479.32376387608	179560.44698768412	196731.56222689908	141783.1291444593
ECASYN-PWY	11141.61392947149	10458.328036240186	6799.2899303712	9421.16846231815	26073.178607564572	13126.717003926322	15285.550486515633	9278.646541986614	8071.751199962783	16463.652691132564	18623.101672026394	7523.6800602478115	9823.686853396812	8210.58724711291	14187.630699842839	11035.086283365288	18063.156968118517	16080.62592407143	9154.726369509026	14789.75186145744	14693.413746108296	16077.430154537646	9227.604759204565	39089.034015947145	11263.511266745583	6630.268627216953	13026.189865776589	10829.471004663732	27383.562770217955	20158.00430754226	21959.90606020707	8926.111153978192	17593.006513033735	12011.665310223465	12912.53918153247	11318.068198978332	14254.305783270507	9831.861746038612	18010.770617093585	26110.918488866093	15624.38149761615	13461.931123897557	13029.573565158575	8382.474825916119	13190.307086507108	4265.748313254167	9362.120788708158	9914.208025687043	21456.592724689297	17803.21896234183
ENTBACSYN-PWY	32494.982680483	32714.79879312096	31286.009176738047	50827.83454774479	62195.126761416584	44397.347494072055	39839.53032367445	27109.97056971914	23162.913640283838	44883.754847869466	53245.6189805827	22146.00140409351	28276.817510846282	39160.84543518529	91972.32444788566	31877.927358534307	46103.00406263708	41759.31215687338	28745.17086963708	34447.12978933173	40973.43391593506	43718.841732838024	26608.36709085365	262471.64977424714	33813.60189947833	20701.127622429267	37733.47092129285	33935.55760972368	63669.56329307851	50132.75834083502	57725.480234472096	24020.739685551434	46699.9591271496	36659.936405801156	66606.70405806234	44285.921201059144	44101.781409070085	31220.888207713753	47593.19403885712	70405.76980028178	45994.01015255542	37754.82836203059	37243.72582959424	26660.95022076263	38119.7269111263	12131.448199544164	30235.714392635404	31709.23677785371	58576.6990315396	46627.072601694905
FAO-PWY	125373.1909518367	157561.3816159181	119071.13682402666	119310.38508491694	126838.5454602216	127263.75814497861	92664.52775198896	99114.92925894642	89541.51692670234	108550.62054476446	128831.79446767081	83421.65901420376	110079.6265375134	112971.32911981913	182600.2764966907	74849.24231994138	80073.70952184008	95813.55216479379	67394.72280143408	58145.647166106246	106899.8914432396	95463.61834475493	75327.18481811517	443657.7161853594	179337.2040048937	98366.08577373363	127262.86552202817	133673.2873497962	123592.2000360693	104446.80658673246	156251.9937955528	60908.29612758032	132446.29576294633	126355.87308397895	247303.49241269493	163027.16495724057	137098.9420092961	113340.87201922538	105118.50882144568	153364.25458557683	111407.91141355074	100517.36785261454	153409.30840636996	117699.50336212678	136583.2905317567	37906.791933448454	96208.95462226759	135608.7621465722	137162.80194004768	98852.09147108898
FASYN-ELONG-PWY	188835.63908152457	185863.07889983364	140350.57525527306	121014.65522244986	182043.9646075121	119132.33908079137	105210.9462139794	90630.8160511268	86984.95223948834	137152.5716008975	144109.99118639893	81653.10672366241	121889.11179112039	108039.3171174726	158949.06668475445	79427.21535964671	109915.24407796912	114504.13731288772	74886.30669017034	58436.75349898139	114687.35797879247	111424.62119966713	88708.3662666245	454019.9552427023	211476.90132710565	103876.30577895552	129053.02915153881	125327.28203767861	195591.37176041328	152209.91682703473	190904.30977695106	69985.63243843014	174284.6709216919	143662.44733970342	249725.601685044	160452.97631423187	201266.80264587628	167558.07575637818	140330.69900419642	234512.9767600296	170952.73340970982	143852.78880656618	185922.84916588393	149318.63259114226	173787.01174003587	38047.16927050666	133207.69232973747	170464.74872880947	184718.07596359024	126993.78981518226
FASYN-INITIAL-PWY	100619.27714710183	103217.81311654966	80602.37927296497	74836.04168002847	117195.0457087587	70331.63635359245	56310.31437879894	41022.168374147775	38260.02227831778	81261.67449201022	81316.12004633732	38167.364145583444	69969.15820249451	58987.389363546485	124456.75696953898	44349.36710229072	67069.00589318368	62321.75935666801	39342.55967671486	44857.6292082891	59376.65676360938	62473.10082946895	42412.09855595534	326474.611140063	101710.52069782943	56176.669205706894	62531.94992560586	59727.155460933	125052.9605241138	89841.88701852944	116986.46561851946	39753.42295796837	99083.18117435569	83404.91579835564	156959.93315707805	107026.72742570122	103441.8017133182	86023.81934935816	85572.48516453394	138066.86670356957	93502.33328822145	81525.55674989309	108370.24901645347	74194.40569489084	87835.60657322784	19739.05385669973	70978.18287730071	94956.83309806984	108662.3587424072	74726.26893087041
FERMENTATION-PWY	104549.04033738337	109479.80887710677	85482.7878828673	80826.67853172836	123980.19127106028	81692.3395342221	81495.92764906332	55734.58187060761	48820.47581925434	88414.87710361498	99415.94348947008	47572.48573581348	74119.75325941415	61660.97362961592	118041.87974309026	59932.570225275784	84919.63802710283	82394.97407281441	53189.785558633535	57618.934971969524	82475.89205828654	84210.82246073504	52776.366735872	324446.7367226649	121453.67179047035	63158.29428523681	77538.42380251577	74521.47441539398	131150.92957683993	102473.04295910819	127177.94750002348	52706.35991456493	113502.81433831049	90651.55351036918	145257.6344839704	100457.96362136341	107119.08183997676	83374.16846759482	94222.25578158355	138564.00645293746	95604.08564564762	82835.99300911553	106776.46099184385	75228.47275751004	95047.26551854922	23634.447419533182	74714.19652347562	93254.00603682068	112931.29921061671	88791.84302344886
FOLSYN-PWY	141305.8101866592	146731.74622095068	112964.20896436587	105607.78013262917	135451.4407551929	113541.9429097773	93196.57517535577	78822.68947984902	77042.05398212999	113596.32251398452	126461.38534681665	72293.88770055697	97304.26901121411	94131.00964556761	152118.024362991	71914.0544315978	85555.6175686754	95493.84722994352	67287.20406484912	60276.538572497535	104770.6943249927	100339.1891429677	73986.91677792078	411674.5810759742	159774.89409936112	85736.0090986395	107060.68553540659	105625.02249997552	139214.79591841207	115367.98438097493	152340.22653100002	61434.266810758294	133918.74787076938	115388.1008417825	206580.80442221195	143530.9670245267	139932.71407631482	113089.84600713666	110556.28092597761	160245.4352183254	123997.03336147235	108894.89839010638	135414.27030407454	106147.92010874704	130965.3051143312	32585.718148744592	93997.81368171472	126093.30351338453	138855.7298286285	100844.9168862103
FUC-RHAMCAT-PWY	11379.981135821192	11297.731237935852	8120.472755210895	9744.825151598865	25569.429377587723	12518.183555470081	14139.742104986437	8750.110168635967	7882.136262530476	15723.40609203359	17865.953436334912	7535.899736735512	10448.278713026491	8158.167134267002	12639.95101526163	10555.634295798225	17594.048923382426	14251.424081540692	8976.259657182145	12458.733599870964	14206.627347613568	15303.469140076431	8928.156651363128	37366.92780697225	11650.829256335082	6694.022919197495	12496.353132757671	10472.975456967595	27320.100443842915	19701.273249820213	21528.098145765398	8805.83541472808	17534.383391912725	11606.049938748205	13131.128052478094	11211.726735074051	13976.599205166396	9970.05595077729	17454.341567490857	25329.77970510868	15420.153358568452	13180.173133163793	13545.664780715477	8474.65051769572	12641.98220855227	3958.224998174034	9992.088431256367	10467.495869612314	21058.351179761798	17222.28905539154
FUCCAT-PWY	9669.901976037241	10188.392676407351	7403.499859132861	8893.227819071406	21608.06344071003	11152.973954040675	12375.99848152831	7947.307397961201	7325.184976206551	13589.116328514365	15730.592364400189	6817.241184071146	9502.950782976835	7585.163371220976	12095.687990523908	9336.601998742713	14954.828846949225	12312.65354131757	7824.087055009461	12136.467277819449	12637.49480273128	13526.589949996622	7913.037038850707	32301.468301014447	9953.769766152087	5867.369623343518	11190.05157722275	9317.11617048996	22730.389137496644	16877.43571280009	18577.503191267064	7998.182348280432	15084.603850416726	10208.209384359634	12482.587820589826	10071.635437734489	12075.035532583075	8789.650002087985	15160.882591464157	21466.936144009007	13518.044744338498	11520.775257298446	11550.97724026097	7758.176684673787	11379.75562211652	3588.85681051551	8114.778528848757	9049.548025021075	18529.02324658314	15122.320305286716
GALACT-GLUCUROCAT-PWY	23165.50391204118	22390.813087685947	14745.826646194942	17978.25666629318	50256.5724920143	23359.375614893608	26191.015810469762	16276.439335956857	14775.057961791383	29907.816712031952	33146.70865616068	13759.648604441045	21452.711613562245	16503.690463481827	23192.316414070945	19870.582346739055	33491.50431940443	27016.98962538964	16743.399208626557	18829.5798144965	26455.4519444232	28383.528815492915	16548.73534369298	75604.12211902415	24062.745420056814	13327.761536425103	22978.864690561848	20141.13403605181	54771.27516371983	35877.66575483068	41109.771678030695	14606.314006882936	34056.903993562286	22435.912099980673	25377.573514243435	22078.360819789774	27267.965477296693	20456.722085368347	33105.070222169204	48515.83793311476	29883.8620599641	26060.138381964596	28380.121646042015	16776.957392935674	24463.37756096315	7198.360886633867	21987.048379305168	22475.62115714651	40009.29035606162	31904.89965996888
