# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
K00446	4144.57	4654.8	3016.25	1586.57	7557.48	1605.13	1511.25	1266.77	1121.05	3148.95	2632.5	1352.1799999999998	3221.8	1195.05	1650.3	1200.5	2059.35	1664.83	1272.67	1667.67	1711.25	1710.83	985.7299999999999	5387.57	17578.5	5864.57	2947.98	4679.8	4047.7000000000003	4063.7699999999995	6875.42	1270.8	9323.05	7071.85	11230.599999999999	3957.2700000000004	7982.67	4021.0	4805.17	7460.33	4209.58	3982.67	11074.42	3556.5	1447.4	513.27	6273.05	7215.75	4732.5	3135.25
K00448	6299.370000000001	7363.17	4650.62	4299.99	12543.01	7587.57	6216.43	4180.219999999999	3645.76	7212.63	7776.76	3370.99	5832.21	4311.07	7978.82	4882.66	7421.04	6413.38	4224.96	6027.46	6669.83	6394.83	3954.5699999999997	24185.370000000003	6647.67	4418.4	5414.75	4752.05	11915.39	7595.01	10146.61	4333.97	8815.61	6726.2300000000005	16168.550000000001	13652.37	6662.35	5312.87	8722.86	12268.699999999999	8035.75	6501.450000000001	10245.65	4573.58	5800.709999999999	1680.71	6689.110000000001	9040.27	10311.92	7383.82
K00449	9723.880000000001	11323.5	6992.2	5722.74	15931.599999999999	10227.150000000001	7078.52	4962.23	5980.59	9016.48	9469.68	5254.24	8715.869999999999	6530.98	9777.32	5965.15	8358.71	7115.97	4888.13	6494.88	9021.83	7969.59	5196.65	27594.46	10947.42	5670.98	7814.92	6510.64	14692.810000000001	9440.51	12541.859999999999	5004.04	11894.279999999999	8991.81	24757.14	17085.940000000002	10678.93	9437.7	10052.619999999999	15822.279999999999	10959.75	8841.61	14748.65	7992.5	8960.2	2200.21	8963.61	13723.35	12726.93	8818.24
K00450	10138.6	10034.400000000001	6157.13	6803.2	20702.550000000003	8857.92	10444.220000000001	6241.06	5368.84	12150.71	13212.5	5233.34	8302.91	5568.27	9738.51	7642.139999999999	13355.93	11240.31	6599.8099999999995	10987.09	10075.82	11224.77	6557.97	27589.01	9907.2	6023.28	9262.79	7907.89	21721.18	15273.380000000001	18731.15	6460.75	14178.44	9867.650000000001	15771.22	10333.4	11278.96	8156.14	14228.3	19909.07	12107.810000000001	10326.57	13587.85	6785.7699999999995	8874.810000000001	2926.2599999999998	8791.2	9063.5	16971.64	13244.19
K00451	17764.46	15677.460000000001	13524.57	13448.919999999998	17356.75	14267.34	9964.08	9126.02	8038.610000000001	12905.79	12817.630000000001	7366.549999999999	12354.24	16806.59	47263.52	8390.03	11772.52	12015.68	8662.82	6095.4400000000005	10634.28	9492.32	7847.530000000001	79552.97	18919.260000000002	9144.029999999999	11325.800000000001	11872.87	22902.06	11379.61	13933.869999999999	6463.05	15754.45	12699.74	40303.2	24532.659999999996	21669.64	18718.29	14127.42	27284.47	16296.08	12754.11	22868.949999999997	16400.65	17993.22	3325.58	17891.54	22728.8	20215.46	12258.8
K00452	2174.67	3265.5	1709.5	696.0	1499.5	333.0	160.0	313.33000000000004	265.5	600.5	432.33	363.33	1569.0	333.67	319.0	222.0	543.33	278.66999999999996	312.33000000000004	187.32999999999998	332.0	299.0	393.67	901.3299999999999	2170.0	1600.5	623.6700000000001	1006.1700000000001	3272.67	812.5	1820.5	210.0	1490.5	1127.5	4219.0	1476.33	1433.0	1183.0	1004.0	1365.0	998.33	758.67	5272.67	1429.0	317.67	133.0	2746.0	4276.0	1837.0	896.0
K00453	6843.52	6928.379999999999	5471.64	2727.65	5713.16	2251.09	4562.2699999999995	1224.1	1370.07	3226.7200000000003	2439.26	1140.12	4000.42	3603.1899999999996	8555.619999999999	1285.88	6092.5599999999995	9253.89	3663.2400000000002	1997.6799999999998	1649.51	1766.3600000000001	2654.7	12304.44	6313.41	3800.69	3155.76	3204.17	10218.75	3359.7	5694.98	2933.14	4924.28	4162.41	16428.510000000002	8725.75	7536.09	5504.34	3623.75	7584.179999999999	5147.67	3885.71	9362.16	4835.389999999999	4390.96	613.9200000000001	7039.1	10060.18	5876.5	2933.95
K00455	6597.11	7518.17	4469.7	4732.0599999999995	13411.93	5778.26	6597.25	4202.21	3544.34	7853.78	8496.72	3547.8900000000003	5764.02	3868.18	6771.139999999999	5040.83	8996.07	7074.450000000001	4363.87	6960.58	6509.42	7454.31	4198.72	18926.97	6831.299999999999	4240.69	6202.4400000000005	5336.17	14164.210000000001	10518.28	11810.13	4247.48	9181.509999999998	6652.99	10363.56	7138.57	7725.65	5326.21	9075.93	13421.62	7785.209999999999	6593.17	10292.62	4696.43	5739.1900000000005	1928.65	6237.49	6328.5	11617.93	9018.14
K00456	43.0	41.5	18.5	11.5	22.5	7.5	3.0	4.5	0.0	0.0	6.5	1.0	44.5	39.0	16.0	7.5	24.0	10.0	5.0	0.0	4.5	10.5	2.0	45.0	21.5	59.5	45.0	34.5	166.0	18.5	25.5	15.0	29.0	29.0	56.5	13.0	73.5	34.5	7.5	47.0	7.0	5.5	48.5	71.0	33.5	0.0	48.5	60.0	2.0	14.0
K00457	29543.530000000002	29687.79	21803.63	20289.98	36875.46000000001	23832.33	18730.44	15197.640000000001	13371.119999999999	23665.54	24244.059999999998	12312.470000000001	22276.49	24023.710000000003	60929.67	15213.0	22620.2	24676.42	14677.869999999999	14156.74	19855.04	18488.52	17553.07	150271.11	31277.11	16918.83	20590.760000000002	19777.7	41661.060000000005	22983.550000000003	31329.21	13577.07	29870.07	23922.48	71771.6	51042.42	36230.5	31130.28	28005.370000000003	49511.58	31877.5	25077.81	41178.240000000005	26686.04	28938.769999999997	5998.5	29817.72	38729.689999999995	38031.78	23960.11
K00459	87355.78	87878.11000000002	68779.9	52796.56	92652.01000000001	41720.159999999996	34894.1	27794.469999999998	24879.769999999997	55129.350000000006	50537.78	27046.96	58445.19	34812.86	69964.53	27144.85	46618.44	45823.28	27794.800000000003	29251.57	36169.479999999996	34332.09	33675.99	230193.75	112234.45	51553.770000000004	47402.56	48591.28	88590.04999999999	69008.57999999999	96314.98999999999	26853.26	88744.78	74060.03	131444.96000000002	72482.98	84442.48000000001	64105.74999999999	62715.43	104996.01999999999	68509.91	59063.96	98467.47	57667.380000000005	62301.83	12757.49	60925.479999999996	78080.18	76462.70999999999	49177.049999999996
K00462	57.0	55.25	39.25	13.5	31.5	0.0	0.0	4.0	0.0	43.25	20.25	1.5	58.5	33.0	26.0	0.0	4.0	0.0	0.0	0.0	0.0	0.75	1.25	7.25	29.0	6.0	9.25	14.25	299.0	30.25	26.5	0.0	40.5	69.5	372.75	51.75	40.0	10.25	0.0	1.5	9.25	15.75	94.5	7.25	0.0	6.0	32.0	38.75	6.0	3.0
K00463	847.0	154.0	85.0	70.0	531.0	18.0	4.0	15.0	122.0	927.0	273.0	16.0	60.0	5.0	7.0	8.0	2.0	0.0	2.0	0.0	0.0	3.0	9.0	10.0	677.0	105.0	71.0	121.0	55.0	329.0	84.0	4.0	345.0	662.0	633.0	104.0	1443.0	822.0	156.0	1409.0	1061.0	461.0	1639.0	594.0	162.0	24.0	2001.0	1686.0	441.0	263.0
K00464	212.0	136.0	68.0	83.0	72.0	21.0	13.0	16.0	7.0	31.0	34.0	5.0	52.0	21.0	7.0	17.0	0.0	4.0	0.0	0.0	24.0	22.0	4.0	38.0	185.0	48.0	54.0	64.0	46.0	113.0	95.0	0.0	157.0	63.0	94.0	28.0	481.0	141.0	217.0	468.0	166.0	96.0	260.0	107.0	250.0	15.0	130.0	177.0	204.0	75.0
K00466	5537.32	5341.32	3514.77	4640.54	14582.66	8017.679999999999	7908.08	5118.1900000000005	4391.29	8827.130000000001	9644.52	3881.8900000000003	5660.54	5109.58	8800.5	6083.780000000001	9248.619999999999	7977.68	4974.07	7023.11	8274.86	7816.07	4828.780000000001	23885.309999999998	5927.59	3597.58	6451.91	5298.59	13751.51	8864.01	10584.57	4739.55	9711.72	6322.049999999999	10550.52	7907.9400000000005	6834.0599999999995	5070.29	9714.75	14029.4	8930.25	6911.51	6453.29	3903.4	6803.370000000001	2141.88	5217.21	5145.3099999999995	10769.21	8602.55
K00467	928.5	669.75	268.75	163.5	396.5	52.75	59.75	36.0	51.25	360.0	176.0	21.25	147.75	47.0	70.25	43.25	88.25	41.5	32.75	46.0	68.75	56.5	64.0	173.5	624.25	91.75	120.25	147.5	1580.5	212.25	168.5	34.0	377.25	193.0	451.25	77.0	1122.0	1136.0	249.5	1060.25	1242.75	613.0	539.0	184.75	161.75	32.0	799.5	1136.75	393.75	166.75
K00469	1114.17	2468.5	1218.5	902.0	1525.67	2035.33	431.17	466.67	1747.83	799.1700000000001	877.5	1533.0	2084.83	1692.0	857.1700000000001	681.8299999999999	538.1700000000001	319.67	411.5	53.33	1749.83	1011.0	694.0	1374.67	2580.0	785.5	1656.17	1172.67	1315.5	871.0	1334.67	396.83	1742.17	910.5	2379.0	815.8299999999999	2055.0	3199.0	527.6700000000001	1290.5	1555.33	1214.33	2059.0	1965.5	2135.83	386.5	975.0	1531.0	987.6700000000001	774.5
K00471	201.0	208.0	207.0	100.0	298.0	1772.0	92.0	71.0	51.0	112.0	78.0	41.0	96.0	461.0	2006.0	55.0	74.0	86.0	46.0	76.0	57.0	63.0	43.0	552.0	146.0	113.0	94.0	96.0	148.0	128.0	127.0	45.0	104.0	234.0	888.0	742.0	85.0	87.0	100.0	126.0	118.0	93.0	248.0	84.0	92.0	15.0	86.0	101.0	110.0	106.0
K00472	2561.25	4104.83	3552.25	1391.0	2317.67	627.4200000000001	354.33	500.67	553.75	982.3299999999999	833.1700000000001	503.0	2361.5	1899.42	3151.67	412.83	4186.5	4101.83	2810.17	268.5	508.83	573.75	1780.25	8849.0	2547.25	2075.0	1395.0	1431.25	2807.33	1089.5	3521.58	1883.42	1713.33	2343.0	9694.33	5105.83	2608.75	1374.25	1187.75	2315.33	1284.75	1001.1700000000001	6111.25	1655.25	1568.0	269.5	3004.25	3402.0	2111.92	1058.25
K00476	124.0	77.71000000000001	54.86	108.57	287.43	134.0	153.43	94.86	100.57	162.86	187.71	77.43	102.14	99.57	116.28999999999999	107.28999999999999	191.43	142.86	93.14	185.43	149.29	164.43	75.28999999999999	336.0	110.57	79.28999999999999	125.14	89.0	281.86	209.14	220.71	102.57	219.57	117.28999999999999	103.0	91.14	143.29	106.0	181.86	263.14	175.0	147.43	133.86	59.57	113.43	31.71	111.14	86.14	200.71	131.43
K00477	1944.5	3237.33	1572.0	668.0	1327.17	373.67	608.33	340.17	261.5	433.83	389.67	369.5	1469.5	566.1700000000001	985.67	262.83	534.0	2099.33	370.17	555.0	323.33000000000004	258.5	565.5	1613.0	1932.5	1563.0	590.5	773.0	1105.83	705.5	1716.83	210.17000000000002	1225.83	1117.5	3007.33	2163.83	1405.0	1186.5	1013.0	1108.33	983.5	773.17	4930.5	1355.5	371.5	118.5	2276.0	2276.0	1760.67	850.0
K00479	4646.969999999999	6140.0	3688.87	3094.29	9058.18	5965.5	4277.41	2952.16	2542.19	5142.16	5556.6900000000005	2367.79	5748.29	5288.25	9552.57	3409.41	5269.82	4355.610000000001	2866.14	3791.11	4524.1900000000005	4250.37	3048.38	16634.91	5012.39	3397.98	3739.06	3488.09	9044.89	5383.51	7333.7	2722.92	6265.5	4705.05	10850.25	7441.02	4861.46	3767.99	5943.75	8290.13	5625.75	4303.08	8272.09	3405.4	3842.0699999999997	1261.78	5006.91	6941.41	7243.88	5323.35
K00480	12812.7	12416.09	7885.2699999999995	8088.43	24256.42	9884.42	11279.79	6926.4	6087.57	14741.25	15765.79	5883.51	11509.970000000001	8755.4	14831.220000000001	8373.15	14514.8	11522.85	7411.97	11808.66	11284.43	12444.04	7491.18	33518.20999999999	13446.43	7927.09	10941.05	9022.789999999999	24734.22	17389.14	21817.34	7522.18	16898.870000000003	12813.56	25626.42	14117.66	21894.57	18984.84	18500.94	33165.93	22213.010000000002	17064.04	19970.29	15601.600000000002	17791.68	3944.15	13149.060000000001	17003.059999999998	24532.93	16731.56
K00481	7095.74	7444.9400000000005	4759.57	4323.610000000001	13324.34	7601.75	6201.76	4180.389999999999	3728.2799999999997	7742.81	7977.66	3368.16	6401.68	4722.07	8946.14	4872.24	7502.8099999999995	6476.38	4261.38	6020.46	6661.0	6503.08	4722.82	26922.97	7494.34	4840.280000000001	5938.37	5059.700000000001	11961.01	7758.66	10814.81	4292.72	9237.13	7481.95	20727.87	15176.720000000001	7323.27	5856.79	8870.44	12870.949999999999	8333.0	6919.780000000001	10690.65	4631.08	6183.629999999999	1712.0099999999998	6808.4400000000005	8760.099999999999	10237.75	7336.74
K00483	5277.509999999999	5119.61	3800.02	4506.51	13195.849999999999	6005.46	7245.5	4190.11	3515.38	8061.969999999999	8852.74	3442.49	6309.82	5720.26	9726.529999999999	5190.49	10510.39	10356.74	4589.84	7269.97	6748.07	8152.130000000001	4607.62	20626.44	5629.629999999999	3299.24	6482.17	5113.96	14136.77	10483.62	10903.7	5264.76	8683.39	6111.290000000001	8489.18	6514.59	7572.36	4574.9400000000005	8645.66	13611.37	7525.4	6357.84	6255.32	3786.0300000000007	6713.75	1967.5499999999997	4626.4400000000005	4911.65	10618.539999999999	8673.82
K00484	7506.41	8090.320000000001	4694.3	5222.76	14946.880000000001	6438.01	7457.25	4637.91	3956.34	8994.63	9545.220000000001	3955.29	6289.870000000001	4012.33	6954.09	5603.38	9931.27	7835.650000000001	4782.02	7763.58	7321.719999999999	8331.51	4596.82	20529.270000000004	7880.049999999999	4624.94	6718.540000000001	5829.070000000001	15739.910000000002	11564.730000000001	12901.28	4618.68	10326.41	6914.54	7466.91	5988.7699999999995	8446.05	5910.91	10251.630000000001	14815.970000000001	8724.71	7471.67	11022.87	5129.68	6441.84	2117.0499999999997	6884.4400000000005	6915.5	12749.18	9917.539999999999
K00486	802.67	240.5	303.5	148.0	825.5	174.0	120.0	107.33	124.5	647.5	289.33	58.33	296.0	158.67000000000002	208.0	92.0	150.32999999999998	1989.67	66.33	430.33	173.0	173.0	319.67	565.3299999999999	739.0	189.5	289.67	430.17	3884.67	369.5	356.5	81.0	775.5	392.5	3483.0	1289.33	488.0	87.0	166.0	528.0	274.33	187.67000000000002	891.6700000000001	98.0	178.67000000000002	59.0	1264.0	2773.0	427.0	234.0
K00491	243.63	558.14	908.0699999999999	303.53	570.28	458.65	5175.02	239.68	145.09	299.42	391.19	137.45000000000002	465.70000000000005	384.64	457.21	217.61	2380.4700000000003	5670.2300000000005	523.04	535.95	258.78	287.84	236.07	1302.97	374.68	448.74	635.8	441.46	735.9200000000001	443.57	543.0	1217.2	488.18	484.6	900.01	893.64	1049.59	318.28	289.67	895.65	418.78	287.37	417.34999999999997	399.95	1032.22	78.33	485.6	642.75	398.13	351.73
K00493	383.51	306.26	214.59	243.01	960.49	405.74	489.74	307.51	264.76	552.49	653.0	222.26	469.76	353.0	555.4200000000001	398.58000000000004	527.26	521.0	362.26	548.1600000000001	555.0999999999999	549.8399999999999	348.5	1469.6599999999999	379.6	241.24	412.59999999999997	301.34000000000003	886.35	560.9100000000001	761.84	352.5	686.26	540.51	2072.26	773.34	373.85	249.51	539.3299999999999	837.75	657.9100000000001	478.99	478.34000000000003	214.25	421.76	171.0	392.15	536.74	699.24	528.76
K00496	1984.44	3365.16	1888.19	852.34	2351.07	1023.38	344.68000000000006	484.16	427.06	1417.98	1052.4900000000002	521.3100000000001	4485.41	5349.280000000001	9288.45	518.25	865.64	1856.6799999999998	500.42	394.82	563.0699999999999	638.5999999999999	1831.0900000000001	29949.52	2562.81	1642.52	745.39	1078.58	3203.35	1035.96	2136.2000000000003	2017.23	1783.0	2218.7000000000003	9629.050000000001	11566.029999999999	1635.59	1308.86	1221.25	1730.01	1140.6499999999999	943.38	5433.09	1459.3400000000001	1040.0	261.5	2857.34	3775.78	2024.8600000000001	1004.57
K00499	1845.77	3316.0299999999997	1859.68	701.63	1776.5700000000002	855.97	194.32999999999998	275.97	403.57000000000005	1168.5	769.24	453.4	1894.53	1264.0700000000002	2837.6000000000004	239.82999999999998	596.55	223.93	291.64	141.67000000000002	328.15	402.72	4550.47	30298.22	1991.0	1806.2	1547.93	970.6300000000001	1293.2	765.37	3330.93	434.85	1452.0299999999997	2280.0299999999997	11260.35	7050.63	1378.0	1229.5	1031.67	1178.1100000000001	1019.9	851.84	4966.0	1439.4	932.1199999999999	155.03	2303.6	2355.5299999999997	1779.34	838.0
K00500	7217.57	8714.62	7112.18	9233.45	11874.3	8980.11	7361.76	3529.82	3459.79	8092.14	7376.110000000001	3482.4	6674.75	9585.29	41665.03	4332.42	7062.900000000001	7353.02	3793.19	4300.280000000001	5122.610000000001	5042.07	8230.98	90452.34	7539.75	5626.360000000001	6857.95	6184.07	12462.27	6287.85	9948.369999999999	3149.63	8093.77	7736.21	31026.45	18452.659999999996	9989.72	7732.37	7772.530000000001	14536.48	9641.44	7130.1	12425.64	7348.4	7964.030000000001	1538.38	8397.8	13535.81	10614.3	6755.38
K00501	16.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	122.0	2.0	3.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	3.0	0.0	0.0	8.0	9.0	0.0	6.0
K00505	80.34	68.84	43.84	36.84	85.16	53.16	460.65999999999997	17.34	11.34	32.66	61.5	26.84	31.34	37.0	33.0	34.5	53.84	43.0	34.84	114.66	45.18000000000001	30.84	37.0	121.66	30.68	57.16	54.18000000000001	70.34	63.68000000000001	68.66	119.84	9.5	55.84	135.34	397.84	550.34	49.68000000000001	38.34	64.5	83.0	52.66	327.15999999999997	42.34	33.0	41.34	10.0	34.32	26.66	53.16	43.84
K00507	61847.899999999994	44086.67	40491.350000000006	25136.33	31407.699999999997	12131.8	7340.59	8385.69	8325.34	23457.89	15409.150000000001	9720.95	22903.11	15041.04	42394.439999999995	6749.24	9031.93	9965.8	5807.53	3892.58	8130.19	7513.5599999999995	11152.92	113386.63	59028.409999999996	23641.48	16592.78	19794.65	39651.11	33316.71	38936.58	7042.290000000001	40525.61	34819.17	60576.83	29538.82	42877.33	28450.61	18285.1	38387.869999999995	25212.53	23686.67	44416.729999999996	28564.03	25873.67	3922.4900000000002	30229.989999999998	36012.14	26289.28	14439.0
K00508	2890.8500000000004	1986.09	1398.96	1383.03	4092.42	2186.7200000000003	1691.8100000000002	1212.29	1138.5900000000001	2978.59	2333.2	944.61	1971.0	1919.7	3498.15	1391.6000000000001	1932.69	3197.82	1249.18	1827.9200000000003	1946.9899999999998	2015.89	1605.3700000000003	25400.589999999997	2787.7200000000003	1050.83	1769.91	1740.13	10302.68	2410.2	2782.74	2712.4700000000003	3464.32	2580.87	10546.16	12156.289999999999	2530.4300000000003	2426.53	2252.51	5383.639999999999	2471.64	2271.9100000000003	2909.01	1152.0900000000001	2472.37	513.77	3400.92	5511.8099999999995	2639.7300000000005	1858.2199999999998
K00510	102.67	288.42	727.6700000000001	408.41999999999996	265.08	83.08	123.08	86.67	58.17	188.57999999999998	159.0	81.42	115.67	156.25	224.0	110.0	678.6700000000001	356.75	528.1700000000001	272.08	154.34	205.17000000000002	118.5	559.3299999999999	189.09	88.58	127.09	107.17	225.59	197.07999999999998	228.92000000000002	1012.75	436.17	164.42000000000002	244.67000000000002	253.17000000000002	122.59	122.92	219.75	221.25	164.57999999999998	150.07999999999998	156.17000000000002	69.5	168.67000000000002	43.5	107.66	103.33	166.32999999999998	154.42000000000002
K00511	1.67	3.0	1.33	3.33	2.0	5.0	3.0	0.0	3.67	2.67	9.17	2.0	4.33	0.0	1.33	0.0	2.0	0.0	2.67	1.67	3.67	2.67	0.67	8.67	3.0	4.0	1.33	2.33	2.67	1.67	7.0	1.33	5.0	7.33	9.17	0.0	27.0	34.0	5.17	43.83	17.5	65.67	4.0	43.0	34.67	2.33	2.0	7.83	2.67	9.0
K00514	50.67	172.5	69.5	61.5	56.67	83.33	53.17	79.67	65.83	122.17	145.5	95.0	138.82999999999998	32.0	42.17	48.83	31.17	10.67	18.5	3.33	143.82999999999998	165.0	120.0	310.67	96.5	38.0	43.67	41.67	156.0	66.5	80.67	15.83	99.67	37.5	89.5	67.33	177.0	611.0	177.67000000000002	364.5	293.33000000000004	203.32999999999998	280.5	218.5	299.83	12.5	338.5	303.5	341.67	113.5
K00517	12780.99	17066.809999999998	8999.01	5490.93	15734.21	4989.97	5662.969999999999	4133.03	3778.3	8324.619999999999	8366.310000000001	3793.8	10257.82	4256.4400000000005	5791.15	4629.070000000001	7888.98	6735.59	4865.9800000000005	6028.969999999999	6482.84	6437.81	3754.02	18605.57	13976.58	8852.35	6397.660000000001	6121.030000000001	15586.09	9129.779999999999	14556.79	4213.07	12629.52	8972.91	17647.52	7751.1900000000005	15681.570000000002	12203.04	11628.49	19520.620000000003	15250.47	9930.77	27401.519999999997	9636.57	6228.41	1934.9	15019.619999999999	16329.579999999998	15723.42	8966.82
K00518	340.34000000000003	172.17000000000002	142.17000000000002	218.17000000000002	222.32999999999998	485.33	223.32999999999998	232.5	642.1700000000001	349.33	506.33	398.0	246.67000000000002	299.16999999999996	302.5	284.0	46.0	107.17	110.5	50.16	445.34000000000003	382.17	324.17	626.16	361.34000000000003	265.83	440.51000000000005	252.34	148.51	145.32999999999998	166.67000000000002	150.5	207.17000000000002	168.67000000000002	471.67	307.5	694.8399999999999	908.17	140.00000000000003	721.5	479.15999999999997	400.0	271.34000000000003	518.5	442.34000000000003	93.0	147.16	211.32999999999998	357.83	176.17000000000002
K00520	5049.33	10420.3	5013.9400000000005	2829.48	4766.25	2789.1099999999997	1739.72	1801.44	1370.28	2870.08	2259.7	1859.34	4561.78	3225.8900000000003	9575.82	1447.04	2704.06	2433.45	1876.69	1261.23	1506.32	1427.92	1323.15	38307.25	5748.67	4141.22	2581.7799999999997	2933.4700000000003	4771.59	2803.34	4913.83	1102.67	4235.16	3282.67	6205.049999999999	3194.42	5538.049999999999	4115.93	3489.67	7002.22	4818.43	3526.58	13290.26	4358.12	2565.8599999999997	536.0	6807.17	8312.36	5404.58	3011.42
K00523	48710.45	37444.71	34954.15	21295.0	40330.17	13128.34	11413.41	7772.610000000001	7298.27	23477.61	18031.38	8469.72	20102.07	11327.92	19242.19	8633.19	15968.85	13308.84	7865.99	11197.78	11366.68	12193.4	13783.78	71205.13	51352.67	18134.12	17909.7	18495.940000000002	43280.71	38153.28	42392.36	9425.14	40508.19	34691.33	61239.53	30316.33	34868.47	18304.29	21235.0	38408.81	22532.75	20274.61	41803.95	16201.57	19705.620000000003	4396.58	24754.05	28449.309999999998	24844.800000000003	17708.13
K00525	204530.77000000002	242694.88	179408.26	178413.77000000002	204212.95	227585.52	171728.87	196788.44	183152.2	186178.88999999998	236838.1	154628.97999999998	159796.47999999998	188868.81	235255.83000000002	140124.46	141446.7	169611.97	137467.91999999998	112058.03	217370.62	191178.88	140761.38	671234.44	234625.21000000002	144224.83	202915.91	204602.81	207316.1	173449.68	238595.53	108428.81	196491.47999999998	179725.14	330955.87	249292.03	218495.14	198099.12	182835.77999999997	249103.0	200126.18	178795.27000000002	214237.31	193585.93	237719.28	70130.16	148084.63	205333.81	233588.98000000004	170722.54
K00526	91130.44	73806.12	62012.84	56927.12	129997.6	57253.5	65097.590000000004	38555.37	33506.72	79723.88	80402.51999999999	33437.21	56235.3	44376.649999999994	89387.61	46308.15	82135.6	72327.76	41738.11	53228.09	61800.86	66198.81999999999	44202.590000000004	273054.69	87776.13	40190.159999999996	58135.81	52814.740000000005	146583.39	102170.20000000001	114182.53	40832.85	100779.27	72799.70000000001	109162.64000000001	77795.69	85492.67	59427.78	85468.07999999999	134350.39	82845.81	71341.63	84153.95000000001	51538.23999999999	69143.76	17415.53	63559.54	70892.76999999999	100637.37	76592.12999999999
K00527	36931.65	44930.94	35124.23	45420.56	76243.14	76125.5	75456.13	70596.26000000001	67049.01	62806.23	80721.67	44571.84	40697.63	59509.240000000005	86920.38	53603.33	56305.88	68789.34	48051.369999999995	66241.85	75935.85	74658.07	51249.47	277195.2	43766.09	29566.559999999998	54278.130000000005	54343.58	76155.24	55353.07	68406.84999999999	38473.24	55913.11	43284.59	90710.41	97656.53	43777.53999999999	38564.899999999994	61043.86	73454.41	51014.420000000006	48343.95	44426.41	36964.86	59760.6	22152.33	35330.119999999995	44041.770000000004	67065.39	58696.78999999999
K00528	112134.67	147192.83	110069.46	119188.89000000001	109630.34	168302.8	122637.41	154346.57	144871.73	119321.12	166343.85	112907.34	103802.70999999999	137469.29	161640.87	101028.63	74795.04000000001	109569.56	97376.55	86666.56	163180.97	135079.84999999998	102278.42	506845.70999999996	144548.72999999998	92179.81	143206.35	148811.15	102553.29000000001	92390.47	137952.11	72878.94	112555.12000000001	112798.48000000001	239287.15000000002	205012.22	125625.96	121770.04000000001	110831.07	132853.53	116748.47	105894.04	133073.22999999998	124926.49	160755.96999999997	51562.72	83445.9	129110.65000000001	137345.1	104842.79
K00529	14624.27	17177.79	9571.27	5749.08	14970.76	4739.620000000001	4639.1	3370.19	3195.08	8196.17	7800.39	3284.7799999999997	10578.02	6229.6	9988.01	3736.95	6598.27	6115.64	3589.54	4928.84	5094.389999999999	5307.03	3685.31	34021.59	14461.0	8236.650000000001	6253.4	6146.280000000001	16402.67	9698.539999999999	13992.150000000001	4816.540000000001	11958.14	9683.84	23623.199999999997	16021.880000000001	18849.37	19086.07	12451.28	24008.660000000003	16894.72	13060.94	25926.510000000002	16132.7	12898.02	2118.25	15236.26	18416.52	18160.879999999997	10032.509999999998
K00532	28.0	908.42	2205.0	674.5	51.0	729.58	300.0	57.42	0.33	0.0	5.0	20.590000000000003	6.42	131.57999999999998	383.33	3.42	271.91999999999996	106.92	407.83	332.25	0.0	0.25	37.59	44.92	75.83	45.0	84.42	61.67	37.34	69.33	18.0	812.4100000000001	183.25	39.34	232.82999999999998	57.5	17.58	119.0	18.0	0.0	6.58	49.5	231.90999999999997	39.25	251.67	2.0	16.0	11.0	8.0	22.0
K00533	3.0	55.0	73.0	68.0	22.0	18.0	14.0	11.0	0.0	5.0	7.0	0.0	10.0	46.0	24.0	4.0	25.0	102.0	89.0	44.0	0.0	7.0	16.0	40.0	8.0	30.0	23.0	6.0	8.0	20.0	4.0	136.0	19.0	6.0	35.0	14.0	5.0	14.0	37.0	13.0	6.0	9.0	7.0	6.0	33.0	0.0	5.0	309.0	4.0	9.0
K00534	827.25	440.0	393.0	237.75	390.5	71.5	0.0	14.5	79.5	547.25	266.0	60.5	2677.5	2855.25	4121.75	65.75	52.0	102.0	96.25	32.0	17.5	24.0	439.0	2244.0	600.75	219.25	276.75	227.5	215.75	305.25	319.75	48.0	475.75	1239.75	5098.75	1512.25	219.5	252.5	103.0	274.75	80.0	182.5	346.25	215.25	154.75	51.5	127.75	431.5	90.25	33.0
