id,(Intercept),Depths16-30,Depths31-45,Depths50-75
PWY-5121,30.640621622422252,2.466319454206836,0.9938923793281835,-0.09380352690748603
PWY-5154,30.000917741801793,-0.45736036083650783,-1.3910021694972157,-5.85829320865966
PWY-5177,-12.137293962082047,-1.4644646182366114,-2.0889210747284666,-3.733337893106004
PWY-5178,-32.75653179937583,0.19114947587091133,-0.10586123921701726,-1.889657394741873
PWY-5180,-7.933737753637824,-1.8332878741265008,-2.7944486760009397,-4.587278821380751
PWY-5181,-24.053023660581996,-1.3488901382382017,-0.9386771429262406,-1.7351185881862368
PWY-5182,-7.933737753637824,-1.8332878741265008,-2.7944486760009397,-4.587278821380751
PWY-5183,-30.763193741831326,0.31020476679758474,-0.2329740352671949,-0.2662749048686625
PWY-5184,-18.09514640241566,-1.2613944160461288,-1.8407078042055653,-3.159719853457553
PWY-5188,25.573503531797297,2.298642019235099,0.5210777667722429,-0.9042243039728999
PWY-5189,24.72005236925032,2.1011365483294577,0.018075738586534114,-1.6648112943711861
PWY-5198,-15.870288825431247,1.774537166061028,1.5867748776359927,1.9036452501497134
PWY-5265,-16.778773581824904,-0.13299826941400805,0.0760031685632574,-1.159224950018018
PWY-5266,-3.3304374732777124,-0.8602634086258453,-0.9196608943847544,-0.07745033755922694
PWY-5273,-3.3304374732777124,-0.8602634086258453,-0.9196608943847544,-0.077450337559227
PWY-5304,1.279304100911324,2.8847016404417407,2.114117407191612,1.6330836901252563
PWY-5345,37.04947438456032,1.8998919469606632,0.4295574225373631,-3.0268068629932077
PWY-5347,37.43763492416527,0.06311479532669016,0.23417106634587886,-2.1946623777360483
PWY-5384,4.4259888812655825,-1.9431947533151883,-0.4083408044378671,-2.0120268812731883
PWY-5392,-10.745469582389338,-0.37965746475444345,-1.4663574506155765,-2.9504566699389905
PWY-5415,-9.640679760460932,-1.504072481127981,-2.4510901870887656,-4.272431822116419
PWY-5417,-25.15138918331129,-0.49589885934194927,-1.6682512627144774,-1.5907476669901564
PWY-5419,-10.397742220666904,-1.657324518377448,-2.4992697792258727,-4.72645258392949
PWY-5420,-9.915061418038796,-1.6454147757486717,-2.484194273170506,-4.692602494766483
PWY-5430,-25.25587444595154,-0.10914600269160134,-0.6761594607769372,-1.8607981445671553
PWY-5431,-25.15138918331129,-0.49589885934194927,-1.6682512627144774,-1.5907476669901564
PWY-5484,34.82720142047854,1.9890237320369473,0.9396295564400386,0.3654767820664546
PWY-5505,41.21735326764728,0.6366086317559949,0.4531198955919124,-2.128352529950666
PWY-5507,-0.49109078603158973,-0.17305148430910144,0.31412174071532545,-1.7239719001938358
PWY-5509,10.09981169245955,2.4634118816813357,2.382116988955231,2.824451002707499
PWY-5529,-40.9763166275814,-2.257293386480173,-2.5873869060193058,-3.288016682131357
PWY-5531,-13.639078854422372,-0.844655388767558,-2.2083769656498045,-4.405509508207348
PWY-5532,-12.472312598561702,3.1362831358919077,3.973873890430135,4.390702142235709
PWY-5647,-16.184878965039854,-1.5675997988539176,-2.6303963910071815,-5.001758848118837
PWY-5651,-17.112216740488293,-1.121989541252211,-2.8659293516124293,-5.154362674591444
PWY-5654,-13.104518495713537,-1.5072925837593323,-2.436735388139644,-4.716568917903103
PWY-5655,-15.18330862671991,-1.6562845796805274,-2.75882385693381,-5.272311975403632
PWY-5656,-18.056390394707293,-0.03066715941756981,-2.2512634305350785,-2.1289620262419473
PWY-5659,35.84824566971541,2.3314903854096016,1.1568301070704015,0.5637648040706986
PWY-5667,39.834003310884974,2.284095403283556,1.280176658556626,0.26830562618309467
PWY-5676,-5.891671816756868,-1.5896238475934188,-1.522507030465894,-3.992956179318912
PWY-5677,-14.279822656507443,-0.21894988787317404,0.3582299337435829,-1.3629769928204603
PWY-5686,36.70476230227915,2.292269091219042,1.2787727987652608,0.5539628660169563
PWY-5695,40.82968502954844,1.819560461182144,0.5765824414801466,-1.2900708808292367
PWY-5705,-8.1351578539932,-1.7621121931964063,-1.2893682531593504,-2.86908517300431
PWY-5741,-8.275529048325447,-0.8034535906143854,-1.416459254304931,-4.469763563941275
PWY-5747,-0.3892937435726022,-2.886077462339172,-1.837034546052613,-3.2958980050295428
PWY-5837,1.395703712124716,-1.0993009806827303,-0.08184850452101762,-1.9618844613654647
PWY-5838,12.200176070963535,0.3772664010173179,1.0837454496564587,-0.34706837867692525
PWY-5840,11.76699861309364,0.2781942958654117,0.9817678819649556,-0.47729650522873723
PWY-5845,5.606959382831717,-0.4203900307754439,0.6053177809290606,-0.6040716609683129
PWY-5850,5.606959382831717,-0.4203900307754439,0.6053177809290606,-0.6040716609683129
PWY-5855,26.92889924472065,0.7368341280569013,-0.8041723923691992,-4.261914704177406
PWY-5856,26.92889924472065,0.7368341280569013,-0.8041723923691992,-4.261914704177406
PWY-5857,26.92889924472065,0.7368341280569013,-0.8041723923691992,-4.261914704177406
PWY-5860,0.6750917146667781,-0.7002107832420672,0.3638635432214842,-0.747488707667479
PWY-5861,6.345187911803605,-0.054763411384048846,0.8053656784098293,-0.611710573162683
PWY-5862,0.6750917146667781,-0.7002107832420672,0.3638635432214842,-0.747488707667479
PWY-5863,2.6919540337961587,-1.0334335614670769,-0.04490250874588344,-1.951436272904706
PWY-5896,5.606959382831717,-0.4203900307754439,0.6053177809290606,-0.6040716609683129
PWY-5897,10.885532256520856,0.1905867145132659,0.9602529573992548,-0.5412103391960504
PWY-5898,10.885532256520856,0.1905867145132659,0.9602529573992548,-0.5412103391960504
PWY-5899,10.885532256520856,0.1905867145132659,0.9602529573992548,-0.5412103391960504
PWY-5910,1.659352075916234,-0.923006781237709,-0.5305278453382184,-1.943734487407791
PWY-5913,35.026728507642574,-1.4537629968938939,-0.9362420216791071,-4.789567114441641
PWY-5918,26.687839774514043,0.37204860093215825,-1.616731855726378,-5.389115446104558
PWY-5920,17.23409517406204,1.036136568597666,-1.3361411234358453,-5.540533983999785
PWY-5941,-62.76566029574125,1.5868792159196858,0.17968970596674974,-0.856159387112926
PWY-5971,41.750664671669206,-1.2844173666785044,-1.244533313634166,-5.060018150749042
PWY-5973,66.08805836605711,1.7754185470249189,-0.08468079106988524,-3.3593480260234907
PWY-5989,29.85893604860305,-1.3997511536167846,-1.025614484074032,-4.246020785474856
PWY-6071,-25.635289288247133,-1.657844544198039,-2.8036580525524495,-2.9839967160132046
PWY-6107,-36.26387103921934,-0.6795873606949756,0.5975084014622243,-0.19283153412389353
PWY-6121,36.754283036896766,2.263747861260057,1.08952715212525,0.3306043422514895
PWY-6122,34.183563316210986,2.358617366247593,1.3380152068542956,0.7920779931947662
PWY-6123,31.307408768222977,2.4130087521381096,1.4631649656829064,0.8659250015174236
PWY-6125,28.10447059340576,2.3591205053786872,1.3864797038138608,0.7389565832864864
PWY-6126,30.53793431279614,2.3680387601293504,1.4223255301295084,0.8547165866986439
PWY-6143,-30.004548119397867,-1.6067534198898377,1.1108102857157367,1.4013588420749075
PWY-6147,35.778535140824935,0.06625293625124849,-1.5471928731319586,-6.974463444255911
PWY-6148,-12.38366819781808,3.295888602295469,4.4788915226761405,5.211737177242042
PWY-6151,14.001972465317884,-1.1123783027992094,0.06335272115179542,-1.584513492430435
PWY-6163,36.10914484544928,2.2434827862226427,1.1046303369465142,0.19408924645213294
PWY-6165,-7.817065395118587,3.1789710196240635,3.8920260794654573,4.95824948250203
PWY-6167,-10.64254086131195,2.425760764232406,1.9689504715332227,0.8856179749401053
PWY-6174,-15.88917884631297,2.8684978584781207,3.406531358828685,3.717527686600831
PWY-6182,-24.881793454599286,-0.5612932001515291,-1.7029764263132112,-1.7890025943853478
PWY-6185,-25.377829797970087,-0.6527657180064391,-1.6770121804269802,-1.5778891655886162
PWY-621,6.7327457925915395,-1.3965227707808556,0.060795971567165596,-1.8104615645156361
PWY-6210,-15.223113400865326,-1.5834789730352183,-2.7223608544650997,-5.185483808289841
PWY-622,-10.004630719523139,0.05157305227534411,-0.017592755622587043,-1.234335261580209
PWY-6263,7.293476627925837,2.6652994272054604,1.3228991298508943,0.7153982428816767
PWY-6269,9.736913126747305,2.4144514540249102,2.434146718354948,3.0063909416064476
PWY-6277,34.183563316210986,2.358617366247593,1.3380152068542956,0.7920779931947662
PWY-6282,28.412891925263086,-1.4249700961651954,-1.1047040660195786,-4.353485549756911
PWY-6317,20.877134349940405,0.6469861263092085,0.8283227356142506,-0.5134335900764126
PWY-6338,-27.410741716870106,-2.534485969572755,-0.9563453589408987,-3.17796517254071
PWY-6339,-25.234553125475937,-3.1983671371430633,-1.0961535872523798,-3.038285049566786
